"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2022-10-24T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",4.06,"provisorisch"
"2022-10-24T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.5,"provisorisch"
"2022-10-24T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",7,"provisorisch"
"2022-10-24T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",60.41,"provisorisch"
"2022-10-24T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",76.97,"provisorisch"
"2022-10-24T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-25T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.42,"provisorisch"
"2022-10-25T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.33,"provisorisch"
"2022-10-25T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",35.33,"provisorisch"
"2022-10-25T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",22.77,"provisorisch"
"2022-10-25T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",32.64,"provisorisch"
"2022-10-25T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",15.88,"provisorisch"
"2022-10-25T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",16.29,"provisorisch"
"2022-10-25T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",7.87,"provisorisch"
"2022-10-25T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",38.98,"provisorisch"
"2022-10-25T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-25T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",21959.09,"provisorisch"
"2022-10-25T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",49.7,"provisorisch"
"2022-10-25T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",36.52,"provisorisch"
"2022-10-25T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",39.05,"provisorisch"
"2022-10-25T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",15.58,"provisorisch"
"2022-10-25T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",16.52,"provisorisch"
"2022-10-25T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",7.78,"provisorisch"
"2022-10-25T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",38.8,"provisorisch"
"2022-10-25T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-25T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",20124.47,"provisorisch"
"2022-10-25T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",40.1,"provisorisch"
"2022-10-25T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",25.61,"provisorisch"
"2022-10-25T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",37.41,"provisorisch"
"2022-10-25T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",13.29,"provisorisch"
"2022-10-25T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",15.62,"provisorisch"
"2022-10-25T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",8.64,"provisorisch"
"2022-10-25T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",37.17,"provisorisch"
"2022-10-25T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-25T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",8.86,"provisorisch"
"2022-10-25T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",2.46,"provisorisch"
"2022-10-25T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",13.18,"provisorisch"
"2022-10-25T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",39.88,"provisorisch"
"2022-10-25T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",51.85,"provisorisch"
"2022-10-25T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-26T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.31,"provisorisch"
"2022-10-26T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.31,"provisorisch"
"2022-10-26T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",26.49,"provisorisch"
"2022-10-26T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",15.09,"provisorisch"
"2022-10-26T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",27.52,"provisorisch"
"2022-10-26T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",15.91,"provisorisch"
"2022-10-26T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",17.01,"provisorisch"
"2022-10-26T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",8.72,"provisorisch"
"2022-10-26T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",41.87,"provisorisch"
"2022-10-26T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-26T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",20160.09,"provisorisch"
"2022-10-26T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",36.37,"provisorisch"
"2022-10-26T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",22.43,"provisorisch"
"2022-10-26T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",35.17,"provisorisch"
"2022-10-26T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",13.81,"provisorisch"
"2022-10-26T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",17.67,"provisorisch"
"2022-10-26T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",8.97,"provisorisch"
"2022-10-26T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",43.16,"provisorisch"
"2022-10-26T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-26T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",16709.85,"provisorisch"
"2022-10-26T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",58.68,"provisorisch"
"2022-10-26T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",46.52,"provisorisch"
"2022-10-26T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",40.9,"provisorisch"
"2022-10-26T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",12.15,"provisorisch"
"2022-10-26T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",18.33,"provisorisch"
"2022-10-26T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",11.17,"provisorisch"
"2022-10-26T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",44.07,"provisorisch"
"2022-10-26T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-26T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",7.22,"provisorisch"
"2022-10-26T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.53,"provisorisch"
"2022-10-26T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",11.46,"provisorisch"
"2022-10-26T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",37.59,"provisorisch"
"2022-10-26T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",63.56,"provisorisch"
"2022-10-26T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-27T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.18,"provisorisch"
"2022-10-27T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.39,"provisorisch"
"2022-10-27T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",40.26,"provisorisch"
"2022-10-27T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",28.71,"provisorisch"
"2022-10-27T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",32.96,"provisorisch"
"2022-10-27T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",9.32,"provisorisch"
"2022-10-27T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",21.63,"provisorisch"
"2022-10-27T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",10.76,"provisorisch"
"2022-10-27T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",33.22,"provisorisch"
"2022-10-27T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-27T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",22859.41,"provisorisch"
"2022-10-27T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",61.06,"provisorisch"
"2022-10-27T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",49.74,"provisorisch"
"2022-10-27T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",40.51,"provisorisch"
"2022-10-27T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",7.18,"provisorisch"
"2022-10-27T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",24.4,"provisorisch"
"2022-10-27T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",11.76,"provisorisch"
"2022-10-27T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",21.69,"provisorisch"
"2022-10-27T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-27T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",19917.73,"provisorisch"
"2022-10-27T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",56.19,"provisorisch"
"2022-10-27T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",45.18,"provisorisch"
"2022-10-27T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",38.19,"provisorisch"
"2022-10-27T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",6.65,"provisorisch"
"2022-10-27T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",20.2,"provisorisch"
"2022-10-27T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",12.4,"provisorisch"
"2022-10-27T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",26.6,"provisorisch"
"2022-10-27T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-27T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",11.85,"provisorisch"
"2022-10-27T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",5.56,"provisorisch"
"2022-10-27T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",14.14,"provisorisch"
"2022-10-27T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",33.78,"provisorisch"
"2022-10-27T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",46.38,"provisorisch"
"2022-10-27T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-28T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.22,"provisorisch"
"2022-10-28T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.5,"provisorisch"
"2022-10-28T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",55.9,"provisorisch"
"2022-10-28T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",45.22,"provisorisch"
"2022-10-28T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",37.55,"provisorisch"
"2022-10-28T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",4.12,"provisorisch"
"2022-10-28T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",26.66,"provisorisch"
"2022-10-28T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",12.34,"provisorisch"
"2022-10-28T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",10.36,"provisorisch"
"2022-10-28T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-28T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",26681.91,"provisorisch"
"2022-10-28T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",60.26,"provisorisch"
"2022-10-28T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",48.94,"provisorisch"
"2022-10-28T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",40.21,"provisorisch"
"2022-10-28T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",4.35,"provisorisch"
"2022-10-28T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",25.81,"provisorisch"
"2022-10-28T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",11.95,"provisorisch"
"2022-10-28T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",14.01,"provisorisch"
"2022-10-28T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-28T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",22097.94,"provisorisch"
"2022-10-28T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",81.07,"provisorisch"
"2022-10-28T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",72.8,"provisorisch"
"2022-10-28T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",43.43,"provisorisch"
"2022-10-28T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",3.19,"provisorisch"
"2022-10-28T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",24.77,"provisorisch"
"2022-10-28T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",14.63,"provisorisch"
"2022-10-28T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",10.23,"provisorisch"
"2022-10-28T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-28T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",12.84,"provisorisch"
"2022-10-28T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",4.29,"provisorisch"
"2022-10-28T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",17.96,"provisorisch"
"2022-10-28T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",26.23,"provisorisch"
"2022-10-28T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",37.44,"provisorisch"
"2022-10-28T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-29T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.29,"provisorisch"
"2022-10-29T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.53,"provisorisch"
"2022-10-29T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",47.41,"provisorisch"
"2022-10-29T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",37.91,"provisorisch"
"2022-10-29T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",32.55,"provisorisch"
"2022-10-29T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",5.62,"provisorisch"
"2022-10-29T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",27.07,"provisorisch"
"2022-10-29T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",14.13,"provisorisch"
"2022-10-29T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",19.46,"provisorisch"
"2022-10-29T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-29T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",22754.57,"provisorisch"
"2022-10-29T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",56.57,"provisorisch"
"2022-10-29T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",46.57,"provisorisch"
"2022-10-29T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",36.78,"provisorisch"
"2022-10-29T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",5.91,"provisorisch"
"2022-10-29T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",26.18,"provisorisch"
"2022-10-29T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",13.17,"provisorisch"
"2022-10-29T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",18.81,"provisorisch"
"2022-10-29T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-29T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",22247.55,"provisorisch"
"2022-10-29T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",66.39,"provisorisch"
"2022-10-29T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",59.45,"provisorisch"
"2022-10-29T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",35.81,"provisorisch"
"2022-10-29T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",5.83,"provisorisch"
"2022-10-29T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",26.91,"provisorisch"
"2022-10-29T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",17.86,"provisorisch"
"2022-10-29T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",22.45,"provisorisch"
"2022-10-29T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-29T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",11.56,"provisorisch"
"2022-10-29T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",3.3,"provisorisch"
"2022-10-29T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",17.05,"provisorisch"
"2022-10-29T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",27.25,"provisorisch"
"2022-10-29T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",45.59,"provisorisch"
"2022-10-29T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-30T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.22,"provisorisch"
"2022-10-30T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.54,"provisorisch"
"2022-10-30T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",41.64,"provisorisch"
"2022-10-30T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",32.92,"provisorisch"
"2022-10-30T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",29.16,"provisorisch"
"2022-10-30T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",5.87,"provisorisch"
"2022-10-30T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",26.66,"provisorisch"
"2022-10-30T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",16.42,"provisorisch"
"2022-10-30T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",18.71,"provisorisch"
"2022-10-30T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-30T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",23028.92,"provisorisch"
"2022-10-30T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",40.68,"provisorisch"
"2022-10-30T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",30.24,"provisorisch"
"2022-10-30T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",31.43,"provisorisch"
"2022-10-30T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",7.3,"provisorisch"
"2022-10-30T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",26.84,"provisorisch"
"2022-10-30T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",15.98,"provisorisch"
"2022-10-30T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",25.5,"provisorisch"
"2022-10-30T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-30T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",15698.91,"provisorisch"
"2022-10-30T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",51.6,"provisorisch"
"2022-10-30T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",43.72,"provisorisch"
"2022-10-30T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",31.65,"provisorisch"
"2022-10-30T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",5.4,"provisorisch"
"2022-10-30T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",27.08,"provisorisch"
"2022-10-30T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",20.56,"provisorisch"
"2022-10-30T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",21.61,"provisorisch"
"2022-10-30T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-30T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",11.74,"provisorisch"
"2022-10-30T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",3.43,"provisorisch"
"2022-10-30T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",17.2,"provisorisch"
"2022-10-30T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",27.88,"provisorisch"
"2022-10-30T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",39.81,"provisorisch"
"2022-10-30T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-31T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.21,"provisorisch"
"2022-10-31T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.52,"provisorisch"
"2022-10-31T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",50.84,"provisorisch"
"2022-10-31T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",42.16,"provisorisch"
"2022-10-31T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",32.59,"provisorisch"
"2022-10-31T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",3.94,"provisorisch"
"2022-10-31T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",27.33,"provisorisch"
"2022-10-31T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",16.25,"provisorisch"
"2022-10-31T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",13.33,"provisorisch"
"2022-10-31T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-31T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",20278.59,"provisorisch"
"2022-10-31T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",61.02,"provisorisch"
"2022-10-31T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",52.52,"provisorisch"
"2022-10-31T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",36.16,"provisorisch"
"2022-10-31T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",4.44,"provisorisch"
"2022-10-31T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",28.35,"provisorisch"
"2022-10-31T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",16.66,"provisorisch"
"2022-10-31T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",18.88,"provisorisch"
"2022-10-31T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-31T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",17223.14,"provisorisch"
"2022-10-31T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",57.99,"provisorisch"
"2022-10-31T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",50.39,"provisorisch"
"2022-10-31T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",33.63,"provisorisch"
"2022-10-31T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",3.28,"provisorisch"
"2022-10-31T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",26.58,"provisorisch"
"2022-10-31T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",20.21,"provisorisch"
"2022-10-31T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",12.51,"provisorisch"
"2022-10-31T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-10-31T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",23.9,"provisorisch"
"2022-10-31T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",14.82,"provisorisch"
"2022-10-31T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",23,"provisorisch"
"2022-10-31T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",18.29,"provisorisch"
"2022-10-31T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",37,"provisorisch"
"2022-10-31T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-11-01T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.2,"provisorisch"
"2022-11-01T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.27,"provisorisch"
"2022-11-01T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",20.22,"provisorisch"
"2022-11-01T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",8.8,"provisorisch"
"2022-11-01T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",25.17,"provisorisch"
"2022-11-01T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",27.17,"provisorisch"
"2022-11-01T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",17.94,"provisorisch"
"2022-11-01T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",10.07,"provisorisch"
"2022-11-01T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",52.4,"provisorisch"
"2022-11-01T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
